,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PGAM2,6.457677964048988,-3.468059074689931,0.8700036810804567,-4.134813294690643,3.552433255975489e-05,0.00021095513213361067
PIK3C2B,811.9816224337633,-3.5241542933622765,0.4374466653051919,-8.269711964064545,1.3428303588860278e-16,6.358279590408528e-15
PIP4K2A,6423.016608838878,-4.1530853482109515,0.3471289399292901,-12.05364524721924,1.855584139102478e-33,6.3385870580245835e-31
PLCB2,214.6436318966189,-5.5163136317952,0.6652275307747502,-8.27089510598217,1.3295698902318977e-16,6.316337488462595e-15
PLCL1,606.6950564004094,-5.2193626834099245,0.7534223144933518,-6.848800278285022,7.447188033221434e-12,1.651388048108623e-10
PLIN1,76.1640873065564,-4.882616219336047,0.5052808684765299,-9.777205383165802,1.4105136584987491e-22,1.3956303074814864e-20
FXYD3,12.716308326134184,-5.762030116503668,0.9831458922065137,-5.752723401031852,8.781710442469121e-09,1.1722577744224767e-07
PLP1,55107.22566215273,-12.376701597804733,1.770949805308238,-9.90963487198163,3.780251396572859e-23,3.987887263722854e-21
PNMT,36.507298238895864,-7.199928913717377,1.6651821792242354,-3.8473048583725027,0.00011942433044965162,0.000620565327403532
SEPTIN4,8163.273883456935,-7.022135099935144,0.675635381613286,-9.83985818565903,7.58176325690445e-23,7.660250524423109e-21
POU3F1,20.17352854003829,-3.209684179141468,0.9778246335120374,-3.429896288611103,0.0006038119920309311,0.0025539182339822434
PPP1R1A,170.0587440742405,-8.897945100664007,1.8124299879541728,-4.236450326994615,2.270811275899942e-05,0.00014125663586853326
PPP2R2B,1322.8720700379329,-3.387863781080614,0.782771393766672,-4.4418936029449325,8.91706522975938e-06,6.192310496193505e-05
PPP2R2C,825.6814112096831,-8.938737810157487,0.8844993875252761,-9.859731311292062,6.221565498375479e-23,6.375771443228071e-21
SOX15,66.48383769409821,-3.5004917470930086,0.6689588260411884,-5.379596801290205,7.465284534497176e-08,8.277004421671637e-07
SPI1,157.6176645420201,-6.22975788830378,0.7224807915955554,-8.559063875386396,1.13787663260004e-17,6.024028061960433e-16
SST,122.08996418582349,-12.261040100475537,1.8231073365690955,-5.84222201527664,5.150909476571799e-09,7.160862234532519e-08
SSTR2,99.80131557137544,-3.4832535366071955,0.8048942249387753,-4.443904776041774,8.83407159280729e-06,6.14359792254029e-05
SSTR3,13.051072263666509,-4.876068426836811,1.3201530199342428,-3.5387977976428315,0.00040195361593165776,0.00179651979058302
SSTR4,7.547410432081742,-4.799507942278864,1.3831718743074215,-3.3350658267715763,0.0008527920935859969,0.0034542654338448045
STAR,20.202571262333052,-3.7399951607512887,1.0696028871331158,-3.5395256801343167,0.00040084676872759515,0.0017926897103911494
SYN1,1499.30801434135,-7.840837985532477,0.6260028299087366,-12.34704843000514,5.053151420078438e-35,2.013821206218482e-32
SYN2,619.1140526333915,-9.678787527040258,0.5811948575193688,-16.571487357406067,1.1202033261992761e-61,4.0178892802452534e-58
SYP,1080.7659651891647,-7.047432707604462,0.5474699657227393,-12.785473184707874,1.9765613588229487e-37,1.134309032601314e-34
SYT5,340.0541123343558,-8.647095164120122,1.1301659193037334,-7.29464748172028,2.994420574988524e-13,8.245864105443446e-12
TAC3,50.15095020941415,-6.71938777694258,1.4942485549112159,-4.102268794223564,4.091185949653625e-05,0.0002394787630341924
CNTN2,4746.444978093192,-11.946063533022132,1.4993542236429105,-7.285686394517604,3.200366553021223e-13,8.779284691433172e-12
TF,8385.781570885842,-9.554307447668831,1.1245671061970213,-9.001796479324994,2.220539014161495e-19,1.4547065404646105e-17
TIE1,147.40517275312814,-4.802231945209275,1.3023811495100646,-3.5231766016842476,0.0004264071299392999,0.0018905015739305116
TSPAN7,2670.992551102491,-5.287397040958133,0.9869232069316349,-5.193897082377872,2.0593701428830304e-07,2.0806889746438618e-06
VAV1,37.62156023565257,-7.168954306676625,1.7063233745619535,-3.7086067906661953,0.00020840276489345256,0.0010128572045821015
